scorer,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon
labeled-data/Ms5111_Day3.00/img47267.png,,,501.0057955412031,266.75733490602875,489.1556553265458,153.334564280023,525.552514557279,153.334564280023,454.02845397595445,198.61902867174916,543.7509441726456,200.73512513865228,,,,,,,,
labeled-data/Ms5111_Day3.00/img48292.png,394.02430900202353,207.09456165114256,533.6523638339991,160.97023792013042,438.89354909409656,213.68375075557287,426.97025452417506,174.4623870387258,515.1398801596473,220.58671076973798,464.3089927826135,155.32236154490442,,,,,,,,
labeled-data/Ms5111_Day3.00/img50182.png,741.6189883948787,113.46596745527472,532.9251699943677,169.44695227276878,,,,,590.5526543653175,115.93571678545828,609.899024118422,183.85382336550623,703.3378737770335,94.11959770217015,,,,,,
labeled-data/Ms5111_Day3.00/img51658.png,164.02175686519325,257.41328932817476,236.69296447857576,146.43755356389605,186.9328765068508,204.7893114012426,146.1224446451483,202.6413939348372,218.7936522585308,187.60597166999943,135.38285731312132,150.01741600790504,,,117.48354509307637,231.63827973131004,,,,
labeled-data/Ms5111_Day3.00/img51947.png,,,228.51423095034556,432.0367518769681,157.02994661839895,324.6106486071712,190.17629074997197,319.4190525383706,143.45192613076662,399.6891148329029,224.52069551280664,368.5395384200993,115.89653161174809,317.821638363355,,,,,,
labeled-data/Ms5111_Day3.00/img53085.png,,,572.8825071726646,178.96950182776695,474.61873742855204,227.42463897431287,,,546.0832972424521,229.04883351553786,490.31928466039375,155.68938007020859,,,,,,,,
labeled-data/Ms5111_Day3.00/img54608.png,,,,,519.6524556379896,160.15287453797157,529.9084696400066,202.5443990796416,458.11637162588806,151.60619620295745,491.61935069914335,235.36364388609582,,,,,,,,
labeled-data/Ms5111_Day3.00/img56317.png,,,,,490.91808661423477,240.6568092226189,,,567.3901133477202,194.05666793190113,482.9522504961633,175.33695305443334,,,,,,,,
labeled-data/Ms5111_Day3.00/img56343.png,,,,,490.22163522198093,242.31078232860114,468.21601294580864,207.8917321017676,567.2413131885838,188.98946681326066,485.42553805922546,176.0117921375693,,,,,,,,
labeled-data/Ms5111_Day3.00/img56382.png,,,,,,,,,562.6128934565709,179.57924149081967,488.66988377580145,171.23083717202314,,,,,,,,
labeled-data/Ms5111_Day3.00/img56627.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms5111_Day3.00/img57110.png,,,,,,,,,450.97731295760957,151.83415187986952,506.860972424263,218.594496746073,,,,,,,,
labeled-data/Ms5111_Day3.00/img57235.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms5111_Day3.00/img57352.png,,,,,530.3152081021879,149.3849418217973,531.0343626909399,199.3661857400633,455.52313087197695,147.58705534991725,495.79578784209053,218.42378234199202,,,,,,,,
labeled-data/Ms5111_Day3.00/img57566.png,,,,,,,,,452.3280813659993,146.6406988247187,480.62331412344633,207.22151767720152,,,,,,,,
labeled-data/Ms5111_Day3.00/img59188.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms5111_Day3.00/img59952.png,,,,,,,,,540.4683885090867,148.5598869467016,471.7923073832182,189.82854120123724,,,,,,,,
labeled-data/Ms5111_Day3.00/img60192.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms5111_Day3.00/img61642.png,,,,,,,497.09246510334833,200.67913217062753,,,,,,,,,,,,
labeled-data/Ms5111_Day3.00/img63290.png,,,,,500.08446634027973,250.77368662044017,466.11847304266144,230.1139587383837,567.6662880561593,199.99977911369126,489.1430062464708,182.59648503670246,,,,,,,,
labeled-data/Ms5111_Day3.00/img64458.png,556.1610751096945,279.66138662420235,,,556.1610751096945,225.20929227586294,517.0976161206684,245.72747275494737,563.6581025924368,175.0975822596375,468.5642276797571,214.16104124866362,,,,,,,,
labeled-data/Ms5111_Day3.00/img65035.png,614.5720104598154,313.7874993304512,,,588.4278772687239,266.0241790774957,560.272656909087,290.659996892178,556.7532543641323,182.06128979072128,483.85134450435817,236.86341513358602,,,,,,,,
labeled-data/Ms5111_Day3.00/img65366.png,,,,,247.88898991573802,413.1964069489396,,,334.4418976434242,434.3360572234436,314.49883134672234,357.75468264410836,,,,,,,,
labeled-data/Ms5111_Day3.00/img66857.png,,,,,528.176663511186,150.04503663547302,560.6086262039323,176.7746762174068,478.99412668042777,160.73689246824654,519.9795740393929,241.2822064084737,,,,,,,,
